Date,Description,Category,Amount,Type,Notes,Merchant,Payment Method,Balance After Transaction,Currency,Transaction ID,Account Type,Transaction Type,Location,User ID,Transaction Rating,Time,Transaction Status
2022-11-20,Netflix Subscription,Entertainment,969.55,Credit,Movie night,Netflix,Debit Card,8220.26,USD,TXN11391790,Credit,One-Time,,1013,1,05:38:17,Pending
2021-04-17,Groceries at Walmart,Groceries,494.81,Credit,Grocery shopping,Walmart,Mobile Payment,4845.94,USD,TXN16256304,Checking,Recurring,South Jasonton,1035,2,15:34:10,Refunded
2021-03-05,McDonald's Meal,Food & Dining,18.6220898914013,Debit,Lunch at McDonald's,McDonalds,Bank Transfer,866.79,USD,TXN55184240,Savings,Recurring,East Lori,1080,5,13:52:20,Completed
2021-03-21,Groceries at Target,Groceries,210.66,Credit,Grocery shopping,Target,Mobile Payment,5483.87,USD,TXN55235952,Credit,In-Store,South Christopherville,1032,2,02:16:04,Completed
2021-08-20,Spotify Subscription,Entertainment,150.49,Debit,Music streaming,Spotify,Credit Card,2026.12,USD,TXN39592988,Credit,Recurring,Changchester,1048,2,00:33:53,Completed
2022-06-26,McDonald's Meal,Food & Dining,14.876847357416558,Debit,Lunch at McDonald's,McDonalds,Bank Transfer,3694.66,USD,TXN57005185,Credit,Recurring,Ramoshaven,1072,3,00:19:07,Completed
2021-04-13,Rent Payment,Housing,141.87,Credit,Late night snack,,Debit Card,9276.95,USD,TXN96542571,Savings,In-Store,Lisaside,1042,1,06:01:36,Refunded
2021-02-21,Coffee at Starbucks,Food & Dining,10.722772250679531,Debit,Late night snack,,Credit Card,3153.2,USD,TXN18600914,Savings,Online,West Donald,1082,1,00:14:00,Completed
2022-10-21,Lyft Ride,Transport,300.66,Debit,Commute fare,Lyft,Mobile Payment,1095.25,USD,TXN54405499,Credit,Recurring,Cabreraville,1060,1,10:54:54,Completed
2020-06-05,Gas Station,Transport,510.86,Credit,Weekly groceries,,Bank Transfer,6754.34,USD,TXN55064898,Credit,Recurring,Lake Mark,1006,3,06:13:02,Completed
2022-02-18,Spotify Subscription,Entertainment,728.3,Debit,Music streaming,Spotify,Bank Transfer,3193.6,USD,TXN25058288,Credit,In-Store,Barbaraport,1083,2,16:19:56,Completed
2020-03-02,Uber Ride,Transport,347.52,Credit,Ride fare,Uber,Debit Card,9992.93,USD,TXN20973293,Savings,In-Store,Masseyshire,1089,2,21:02:40,Completed
2022-05-27,Lyft Ride,Transport,980.9,Credit,Commute fare,Lyft,Mobile Payment,7498.94,USD,TXN51995504,Savings,Recurring,Masseyshire,1088,5,20:12:14,Completed
2021-06-18,Netflix Subscription,Entertainment,628.48,Credit,Movie night,Netflix,Cash,7505.6,USD,TXN74706229,Credit,One-Time,Masseyshire,1035,1,18:56:37,Pending
2022-01-12,McDonald's Meal,Food & Dining,14.152117711882012,Debit,Lunch at McDonald's,McDonalds,Mobile Payment,6180.59,USD,TXN25707027,Savings,Online,Aimeebury,1055,2,17:29:36,Completed
2021-10-04,Netflix Subscription,Entertainment,743.25,Credit,Movie night,Netflix,Bank Transfer,3414.64,USD,TXN51642514,Checking,Recurring,West Tammyfort,1061,5,15:38:48,Completed
2020-08-22,Groceries at Target,Groceries,10.722772250679531,Credit,Grocery shopping,Target,Cash,7259.66,USD,TXN78971373,Savings,Recurring,West Ryanborough,1051,1,18:26:05,Completed
2020-07-04,Amazon Purchase,Shopping,679.77,Debit,Online shopping,Amazon,Mobile Payment,1791.57,USD,TXN27258216,Checking,Recurring,West Donald,1090,1,03:09:56,
2020-06-10,Groceries at Target,Groceries,761.28,Debit,Grocery shopping,Target,Credit Card,2756.28,USD,TXN26014287,Credit,One-Time,Lake Josephbury,1092,2,21:46:14,Completed
2021-07-15,Uber Ride,Transport,236.19,Credit,Ride fare,Uber,Bank Transfer,8304.66,USD,TXN37737591,Savings,Recurring,Lake Josephbury,1059,5,03:39:19,Completed
2022-12-18,Spotify Subscription,Entertainment,746.33,Debit,Music streaming,Spotify,Debit Card,1372.28,USD,TXN21274037,Credit,In-Store,Michaelburgh,1091,5,18:57:17,Completed
2021-11-27,Netflix Subscription,Entertainment,181.06,Credit,Movie night,Netflix,Cash,4663.35,USD,TXN16061979,Credit,Recurring,,1088,5,12:08:42,Completed
2021-08-24,Uber Ride,Transport,49.04,Credit,Ride fare,Uber,Cash,4101.93,USD,TXN87533150,Credit,One-Time,West Donald,1080,3,08:42:33,Refunded
2021-09-19,Lyft Ride,Transport,36.66,Debit,Commute fare,Lyft,Debit Card,5791.99,USD,TXN99642125,Checking,Online,New Tristanmouth,1081,1,20:33:41,Completed
2020-01-18,Spotify Subscription,Entertainment,307.25,Credit,Music streaming,Spotify,Bank Transfer,2165.71,USD,TXN61474090,Savings,Recurring,Seanfurt,1070,2,23:35:33,Completed
2022-01-19,Amazon Purchase,Shopping,10.722772250679531,Debit,Online shopping,Amazon,Cash,5226.01,USD,TXN72030730,Savings,One-Time,,1092,3,21:47:30,Completed
2022-01-08,Uber Ride,Transport,697.6,Debit,Ride fare,Uber,Mobile Payment,7206.18,USD,TXN55548704,Credit,One-Time,New Andrewburgh,1052,4,21:47:32,Completed
2021-01-28,Uber Ride,Transport,737.72,Debit,Ride fare,Uber,Debit Card,5186.09,USD,TXN59337851,Credit,Online,Port Carrie,1030,2,09:19:13,Pending
2021-02-15,Lyft Ride,Transport,10.722772250679531,Credit,Commute fare,Lyft,Mobile Payment,1884.6,USD,TXN19877345,Checking,One-Time,Jonesberg,1011,4,01:00:50,Completed
2022-02-19,Groceries at Target,Groceries,275.43,Credit,Grocery shopping,Target,Debit Card,5327.06,USD,TXN71262034,Checking,In-Store,Lisaside,1047,5,05:31:14,Completed
2022-12-31,Gas Station,Transport,133.3,Credit,Course enrollment,,Bank Transfer,4056.06,USD,TXN93362388,Savings,Recurring,Bryanside,1068,2,05:02:49,Completed
2022-04-12,Netflix Subscription,Entertainment,10.722772250679531,Credit,Movie night,Netflix,Credit Card,2192.83,USD,TXN75207303,Savings,One-Time,New Andrewburgh,1007,4,19:44:46,Completed
2020-05-12,McDonald's Meal,Food & Dining,17.233406179002195,Debit,Lunch at McDonald's,McDonalds,Bank Transfer,9967.45,USD,TXN96273729,Checking,Online,North Megan,1097,2,14:31:23,Completed
2022-12-18,Groceries at Walmart,Groceries,10.722772250679531,Credit,Grocery shopping,Walmart,Debit Card,9737.36,USD,TXN45902626,Checking,Recurring,Chadland,1078,5,15:04:02,Pending
2022-01-13,McDonald's Meal,Food & Dining,11.310752125176712,Credit,Lunch at McDonald's,McDonalds,Bank Transfer,9938.07,USD,TXN89221118,Credit,Online,East Lori,1079,4,09:14:37,Completed
2020-05-24,Gym Membership,Healthcare,126.38,Debit,Gift purchase,,Credit Card,6566.94,USD,TXN31147066,Checking,Recurring,Lake Mark,1059,2,03:41:53,Completed
2022-11-14,Spotify Subscription,Entertainment,389.99,Debit,Music streaming,Spotify,Debit Card,9969.57,USD,TXN67521384,Credit,In-Store,Port Carrie,1081,5,10:17:18,
2021-04-27,Netflix Subscription,Entertainment,52.21,Credit,Movie night,Netflix,Debit Card,8256.55,USD,TXN56717939,Savings,Online,Port Audreyside,1019,5,22:57:39,Completed
2020-10-13,Groceries at Walmart,Groceries,776.14,Debit,Grocery shopping,Walmart,Bank Transfer,1171.4,USD,TXN96701222,Checking,Online,Ramoshaven,1087,4,18:26:41,Completed
2020-12-13,Spotify Subscription,Entertainment,321.15,Credit,Music streaming,Spotify,Cash,2060.85,USD,TXN10641298,Checking,One-Time,Lake Josephbury,1081,2,00:08:51,Refunded
2021-05-30,McDonald's Meal,Food & Dining,21.34995847273179,Debit,Lunch at McDonald's,McDonalds,Mobile Payment,315.28,USD,TXN31105689,Savings,One-Time,Bryanside,1096,4,17:19:26,Completed
2022-10-05,Gas Station,Transport,528.86,Debit,Utility bill payment,,Mobile Payment,4524.22,USD,TXN40281977,Savings,In-Store,New Laurenside,1051,1,04:37:17,Completed
2022-03-06,Uber Ride,Transport,7.84,Credit,Ride fare,Uber,Cash,8185.99,USD,TXN64589009,Credit,Recurring,Davismouth,1010,4,02:36:13,Completed
2021-01-24,Groceries at Walmart,Groceries,276.39,Credit,Grocery shopping,Walmart,Credit Card,4027.51,USD,TXN80023614,Savings,Online,Changchester,1074,5,22:03:39,Completed
2020-02-09,Uber Ride,Transport,22.37,Debit,Ride fare,Uber,Debit Card,4602.69,USD,TXN73292808,Savings,Online,Rodriguezside,1049,2,00:27:41,Completed
2021-12-14,Spotify Subscription,Entertainment,10.722772250679531,Debit,Music streaming,Spotify,Bank Transfer,4300.84,USD,TXN39535217,Credit,Recurring,West Chloefort,1007,3,23:50:05,Completed
2020-08-25,Lyft Ride,Transport,648.38,Credit,Commute fare,Lyft,Bank Transfer,9866.09,USD,TXN40190615,Savings,Recurring,East Sallybury,1072,2,03:33:24,Completed
2021-12-28,McDonald's Meal,Food & Dining,90.39,Credit,Lunch at McDonald's,McDonalds,Cash,5637.5,USD,TXN47228459,Credit,Recurring,West Donald,1059,4,10:33:49,Completed
2021-12-02,Netflix Subscription,Entertainment,277.43,Credit,Movie night,Netflix,Cash,2084.2,USD,TXN64732700,Savings,Online,North Jenniferfurt,1027,2,13:56:49,Completed
2022-03-30,Amazon Purchase,Shopping,750.64,Debit,Online shopping,Amazon,Debit Card,3818.36,USD,TXN14789956,Checking,One-Time,Port Tammy,1091,4,18:41:39,Pending
2020-08-16,McDonald's Meal,Food & Dining,8.394508281177437,Debit,Lunch at McDonald's,McDonalds,Cash,5844.85,USD,TXN24259783,Checking,Recurring,New Laurenside,1051,5,13:09:46,Pending
2021-07-24,Amazon Purchase,Shopping,517.97,Debit,Online shopping,Amazon,Debit Card,8932.95,USD,TXN64492688,Checking,One-Time,New Laurenside,1074,4,10:23:28,Completed
2020-08-14,McDonald's Meal,Food & Dining,83.73,Credit,Lunch at McDonald's,McDonalds,Credit Card,7760.97,USD,TXN36237060,Checking,Recurring,South Jasonton,1010,2,03:08:19,Completed
2021-09-16,McDonald's Meal,Food & Dining,22.247801785929763,Debit,Lunch at McDonald's,McDonalds,Credit Card,4925.49,USD,TXN79073021,Checking,One-Time,New Tannerville,1002,1,09:23:30,Completed
2022-12-24,Groceries at Walmart,Groceries,429.87,Credit,Grocery shopping,Walmart,Debit Card,4983.44,USD,TXN31585573,Credit,Recurring,Howardborough,1065,3,13:54:48,Completed
2020-01-31,Uber Ride,Transport,240.18,Credit,Ride fare,Uber,,9696.98,USD,TXN28373455,Checking,One-Time,East Sallybury,1087,1,20:55:29,Completed
2021-12-20,Uber Ride,Transport,692.87,Credit,Ride fare,Uber,Mobile Payment,1409.04,USD,TXN47388138,Checking,Recurring,Michaelburgh,1043,2,03:31:12,Completed
2022-09-11,Amazon Purchase,Shopping,679.09,Credit,Online shopping,Amazon,Bank Transfer,4568.92,USD,TXN13173031,Credit,One-Time,,1062,1,15:16:28,Refunded
2020-09-19,Groceries at Target,Groceries,46.81,Credit,Grocery shopping,Target,Cash,3128.06,USD,TXN95761436,Credit,In-Store,Howardborough,1082,2,14:14:50,Completed
2021-10-01,Netflix Subscription,Entertainment,723.42,Credit,Movie night,Netflix,Bank Transfer,272.83,USD,TXN71471639,Credit,Online,Aimeebury,1044,2,17:04:45,Completed
2021-11-03,Netflix Subscription,Entertainment,318.45,Debit,Movie night,Netflix,Debit Card,7005.57,USD,TXN95114353,Savings,Online,Lisaside,1009,3,02:04:39,Completed
2022-06-22,Uber Ride,Transport,662.27,Credit,Ride fare,Uber,Mobile Payment,8398.46,USD,TXN16148106,Credit,In-Store,New Ronaldville,1031,4,06:17:00,Refunded
2021-02-19,Amazon Purchase,Shopping,813.19,Debit,Online shopping,Amazon,Mobile Payment,1107.33,USD,TXN90414295,Checking,One-Time,Lisaside,1060,4,13:03:03,Completed
2021-11-29,McDonald's Meal,Food & Dining,60.92,Credit,Lunch at McDonald's,McDonalds,Credit Card,293.51,USD,TXN82186024,Savings,In-Store,Port Gabriellafort,1074,2,09:28:16,Completed
2020-03-14,Groceries at Target,Groceries,285.72,Credit,Grocery shopping,Target,Credit Card,2474.87,USD,TXN95378686,Credit,Online,New Andrewburgh,1015,1,13:07:20,Pending
2020-01-03,Spotify Subscription,Entertainment,148.76,Credit,Music streaming,Spotify,Debit Card,1684.12,USD,TXN50320557,Checking,One-Time,Jasmineside,1007,5,08:38:07,Completed
2021-04-26,Uber Ride,Transport,267.91,Debit,Ride fare,Uber,Debit Card,2676.94,USD,TXN10323556,Checking,In-Store,Port Gabriellafort,1071,3,01:41:11,Pending
2020-08-03,Groceries at Walmart,Groceries,886.22,Debit,Grocery shopping,Walmart,Debit Card,3427.73,USD,TXN97847318,Credit,In-Store,Lake Mark,1029,3,22:14:18,Completed
2020-10-28,Uber Ride,Transport,153.62,Debit,Ride fare,Uber,Bank Transfer,9726.77,USD,TXN21743352,Credit,In-Store,West Ryanborough,1039,3,13:36:20,Pending
2021-10-02,Lyft Ride,Transport,430.98,Debit,Commute fare,Lyft,Credit Card,6605.55,USD,TXN85141073,Savings,In-Store,Masseyhaven,1084,4,09:29:29,
2022-07-15,Netflix Subscription,Entertainment,12.11,Debit,Movie night,Netflix,Debit Card,3001.15,USD,TXN86666082,Credit,Recurring,Masseyhaven,1095,5,23:01:51,Completed
2020-06-11,Uber Ride,Transport,549.03,Debit,Ride fare,Uber,Credit Card,9627.46,USD,TXN52311308,Savings,Recurring,New Andrewburgh,1012,1,20:29:25,Completed
2022-06-29,Netflix Subscription,Entertainment,850.65,Debit,Movie night,Netflix,Credit Card,3319.39,USD,TXN64268469,Credit,One-Time,North Davidborough,1090,3,22:27:27,Completed
2021-08-21,Amazon Purchase,Shopping,746.82,Credit,Online shopping,Amazon,Mobile Payment,1951.13,USD,TXN30954550,Credit,Online,East Lori,1087,2,16:10:22,Completed
2021-03-31,Groceries at Target,Groceries,90.83,Debit,Grocery shopping,Target,Credit Card,5281.8,USD,TXN10632384,Credit,One-Time,Jonesberg,1062,1,12:41:43,Completed
2021-04-04,Amazon Purchase,Shopping,61.79,Debit,Online shopping,Amazon,Cash,6589.59,USD,TXN37422841,Savings,Recurring,West Donald,1058,3,19:31:52,Completed
2020-10-03,Lyft Ride,Transport,878.86,Credit,Commute fare,Lyft,Credit Card,5005.24,USD,TXN86784322,Credit,In-Store,New Laurenside,1066,4,01:42:47,Completed
2022-05-09,Groceries at Target,Groceries,504.37,Credit,Grocery shopping,Target,Debit Card,8290.89,USD,TXN42350603,Savings,In-Store,,1021,1,20:29:32,Completed
2020-06-17,Uber Ride,Transport,492.24,Credit,Ride fare,Uber,Mobile Payment,7702.27,USD,TXN59730285,Credit,Recurring,Barbaraport,1026,5,06:36:36,Completed
2022-08-16,Uber Ride,Transport,319.39,Debit,Ride fare,Uber,Credit Card,4190.86,USD,TXN39551493,Savings,Online,Seanfurt,1087,5,08:56:04,Pending
2022-03-03,Amazon Purchase,Shopping,182.44,Credit,Online shopping,Amazon,Bank Transfer,5711.56,USD,TXN69945583,Checking,Online,New Laurenside,1093,5,08:03:12,Refunded
2021-05-31,Groceries at Walmart,Groceries,49.45,Credit,Grocery shopping,Walmart,,4354.87,USD,TXN60658185,Savings,Online,New Tannerville,1089,2,07:35:31,Completed
2022-04-14,Lyft Ride,Transport,929.72,Credit,Commute fare,Lyft,Bank Transfer,9353.05,USD,TXN97944549,Checking,Recurring,Bryanside,1060,3,07:41:47,Pending
2022-09-25,Spotify Subscription,Entertainment,325.43,Credit,Music streaming,Spotify,Cash,7739.93,USD,TXN46968912,Credit,Online,,1025,3,04:53:13,Refunded
2022-07-04,Amazon Purchase,Shopping,10.722772250679531,Debit,Online shopping,Amazon,Credit Card,4151.23,USD,TXN76043403,Savings,Recurring,New Ronaldville,1051,4,02:59:36,Completed
2020-10-25,Uber Ride,Transport,578.97,Credit,Ride fare,Uber,Credit Card,6969.44,USD,TXN43398986,Savings,Recurring,Masseyshire,1075,4,00:42:35,Completed
2021-08-24,Uber Ride,Transport,655.53,Credit,Ride fare,Uber,Mobile Payment,2337.39,USD,TXN43146523,Savings,Online,Meganbury,1019,1,16:46:35,Refunded
2022-09-01,Groceries at Walmart,Groceries,748.39,Credit,Grocery shopping,Walmart,Bank Transfer,2291.02,USD,TXN50414850,Savings,One-Time,New Tristanmouth,1024,2,11:33:13,Completed
2021-03-24,Lyft Ride,Transport,432.61,Credit,Commute fare,Lyft,Mobile Payment,7638.19,USD,TXN71061139,Savings,One-Time,West Ryanborough,1061,4,16:55:40,Pending
2021-09-06,Spotify Subscription,Entertainment,919.69,Credit,Music streaming,Spotify,Cash,9514.35,USD,TXN67175191,Checking,In-Store,Jonesberg,1005,5,12:47:23,Completed
2020-05-02,Online Course,Education,534.81,Credit,Fuel refill,,Debit Card,9289.03,USD,TXN24964587,Checking,Recurring,Ramoshaven,1073,1,21:09:27,Completed
2022-09-06,Groceries at Target,Groceries,435.23,Debit,Grocery shopping,Target,Credit Card,1133.12,USD,TXN72666730,Credit,In-Store,Kellerstad,1072,4,03:19:33,Completed
2022-10-24,Uber Ride,Transport,126.88,Debit,Ride fare,Uber,Credit Card,7832.16,USD,TXN89552386,Credit,Online,Cabreraville,1084,1,00:27:08,Completed
2021-11-28,Amazon Purchase,Shopping,322.51,Credit,Online shopping,Amazon,,1313.64,USD,TXN35031296,Credit,Recurring,North Megan,1000,4,03:19:00,Completed
2020-08-19,Netflix Subscription,Entertainment,418.76,Credit,Movie night,Netflix,Bank Transfer,368.33,USD,TXN61457591,Savings,Online,Howardborough,1058,1,08:14:05,Completed
2021-10-13,Lyft Ride,Transport,742.49,Debit,Commute fare,Lyft,Credit Card,9957.2,USD,TXN18036805,Credit,Online,Rileymouth,1013,2,16:44:22,Completed
2020-03-11,Groceries at Target,Groceries,15.34,Credit,Grocery shopping,Target,Mobile Payment,5106.35,USD,TXN54244481,Checking,In-Store,,1100,1,10:26:27,Completed
2022-09-20,Amazon Purchase,Shopping,741.18,Credit,Online shopping,Amazon,Bank Transfer,1687.92,USD,TXN34531991,Credit,In-Store,Seanfurt,1009,4,05:23:04,Completed
2020-08-18,Netflix Subscription,Entertainment,772.29,Debit,Movie night,Netflix,Cash,4917.95,USD,TXN68542775,Checking,One-Time,East Lori,1009,2,06:21:32,Completed
2022-11-22,Amazon Purchase,Shopping,749.8,Credit,Online shopping,Amazon,Credit Card,6229.37,USD,TXN42878213,Savings,In-Store,New Tannerville,1040,4,15:49:36,Completed
2022-01-16,Uber Ride,Transport,546.41,Credit,Ride fare,Uber,Credit Card,7971.75,USD,TXN55572961,Savings,One-Time,West Tammyfort,1009,4,00:02:54,Completed
2021-05-15,Netflix Subscription,Entertainment,10.722772250679531,Credit,Movie night,Netflix,Debit Card,3894.6,USD,TXN17478377,Credit,One-Time,West Donald,1044,4,03:19:17,Completed
2020-05-08,Spotify Subscription,Entertainment,293.45,Debit,Music streaming,Spotify,Credit Card,5045.3,USD,TXN19152781,Checking,One-Time,New Laurenside,1047,5,08:13:00,Completed
2022-10-08,Groceries at Target,Groceries,116.67,Credit,Grocery shopping,Target,Credit Card,1658.87,USD,TXN41517420,Credit,Online,Changchester,1038,1,07:21:51,Completed
2021-04-13,Groceries at Target,Groceries,111.87,Credit,Grocery shopping,Target,Debit Card,815.93,USD,TXN90133639,Credit,Recurring,East Lori,1070,3,14:11:45,Completed
2020-05-12,Uber Ride,Transport,10.722772250679531,Credit,Ride fare,Uber,Bank Transfer,3823.86,USD,TXN25114977,Savings,Online,Michaelburgh,1009,3,19:50:06,Completed
2020-06-16,Netflix Subscription,Entertainment,633.33,Debit,Movie night,Netflix,Cash,1643.22,USD,TXN69634448,Checking,In-Store,Port Carrie,1066,5,23:31:20,Completed
2022-05-18,Amazon Purchase,Shopping,10.722772250679531,Debit,Online shopping,Amazon,Bank Transfer,8189.75,USD,TXN80258231,Credit,One-Time,Lake Mark,1080,5,19:14:48,Completed
2020-11-27,McDonald's Meal,Food & Dining,19.1,Credit,Lunch at McDonald's,McDonalds,Debit Card,3189.25,USD,TXN20545389,Checking,Online,Port Audreyside,1078,2,20:49:44,Pending
2020-03-26,Uber Ride,Transport,494.28,Credit,Ride fare,Uber,Bank Transfer,8918.64,USD,TXN40237907,Checking,Recurring,Kellerstad,1033,4,10:02:17,Completed
2021-10-24,Netflix Subscription,Entertainment,10.722772250679531,Debit,Movie night,Netflix,Credit Card,5931.81,USD,TXN17778905,Checking,One-Time,Aimeebury,1044,5,15:20:34,Completed
2021-05-01,Groceries at Target,Groceries,42.34,Debit,Grocery shopping,Target,Credit Card,6380.8,USD,TXN94936793,Credit,One-Time,New Tannerville,1068,4,05:04:29,Refunded
2022-08-26,Uber Ride,Transport,743.42,Debit,Ride fare,Uber,Debit Card,4399.9,USD,TXN43138428,Checking,One-Time,Howardborough,1085,5,10:10:05,Completed
2021-09-29,Uber Ride,Transport,415.19,Credit,Ride fare,Uber,Mobile Payment,1898.42,USD,TXN78380033,Savings,Recurring,Hullport,1072,1,18:25:48,Completed
2020-07-28,Lyft Ride,Transport,10.722772250679531,Credit,Commute fare,Lyft,Cash,1385.35,USD,TXN57759479,Checking,Recurring,Aimeebury,1008,4,06:27:04,Completed
2021-12-29,McDonald's Meal,Food & Dining,18.956351767576542,Debit,Lunch at McDonald's,McDonalds,Bank Transfer,2138.61,USD,TXN13830603,Savings,Recurring,Rileymouth,1071,2,00:09:23,Pending
2021-12-19,Amazon Purchase,Shopping,779.66,Debit,Online shopping,Amazon,Mobile Payment,9297.87,USD,TXN97275368,Credit,In-Store,Lake Brittany,1019,5,17:38:15,Completed
2020-06-05,Groceries at Walmart,Groceries,10.76,Credit,Grocery shopping,Walmart,Bank Transfer,2602.74,USD,TXN28492264,Checking,In-Store,Lauramouth,1073,1,06:17:34,Refunded
2021-02-12,Uber Ride,Transport,430.82,Credit,Ride fare,Uber,Mobile Payment,6406.42,USD,TXN59637275,Savings,Recurring,Masseyshire,1054,2,13:50:44,Pending
2022-10-01,Lyft Ride,Transport,131.6,Credit,Commute fare,Lyft,Mobile Payment,9019.44,USD,TXN74626149,Credit,One-Time,New Ronaldville,1094,2,18:29:32,Pending
2022-12-01,Spotify Subscription,Entertainment,27.12,Credit,Music streaming,Spotify,Cash,1750.76,USD,TXN51425630,Checking,Online,Meganbury,1053,1,05:05:44,Pending
2020-06-30,Groceries at Walmart,Groceries,787.97,Credit,Grocery shopping,Walmart,Debit Card,8388.23,USD,TXN69528394,Savings,One-Time,Changchester,1019,2,13:51:21,Completed
2021-02-16,Lyft Ride,Transport,892.86,Credit,Commute fare,Lyft,Credit Card,9878.44,USD,TXN74748418,Savings,Online,,1099,5,11:35:56,Completed
2020-07-14,Amazon Purchase,Shopping,250.71,Debit,Online shopping,Amazon,Cash,9799.7,USD,TXN49153023,Savings,One-Time,Cabreraville,1028,4,00:05:41,Pending
2020-12-07,Groceries at Walmart,Groceries,176.22,Debit,Grocery shopping,Walmart,Cash,2163.94,USD,TXN99466824,Checking,Online,North Jenniferfurt,1091,4,19:25:07,
2022-05-02,Groceries at Target,Groceries,906.73,Credit,Grocery shopping,Target,,9063.28,USD,TXN40650145,Checking,One-Time,,1049,1,10:18:29,Completed
2020-06-04,Groceries at Walmart,Groceries,956.26,Debit,Grocery shopping,Walmart,Mobile Payment,8949.09,USD,TXN15394730,Savings,One-Time,Chadland,1056,5,10:02:26,Completed
2022-02-02,Lyft Ride,Transport,10.722772250679531,Debit,Commute fare,Lyft,Cash,8797.78,USD,TXN37920381,Credit,Recurring,Gonzalezstad,1066,4,21:08:51,Completed
2021-10-28,Lyft Ride,Transport,125.49,Credit,Commute fare,Lyft,Debit Card,9178.98,USD,TXN22141296,Checking,One-Time,Seanfurt,1053,4,20:07:30,Completed
2022-03-06,Groceries at Walmart,Groceries,150.49,Credit,Grocery shopping,Walmart,,7641.43,USD,TXN16177970,Savings,In-Store,North Megan,1018,5,06:11:39,Refunded
2020-09-22,Groceries at Walmart,Groceries,921.5,Debit,Grocery shopping,Walmart,Debit Card,5085.14,USD,TXN25860740,Checking,Recurring,South Jasonton,1077,1,10:54:18,Completed
2022-07-29,Groceries at Target,Groceries,385.89,Debit,Grocery shopping,Target,Cash,9593.54,USD,TXN91902785,Checking,Online,Lake Emily,1049,2,07:16:04,Completed
2020-10-08,Groceries at Walmart,Groceries,483.48,Credit,Grocery shopping,Walmart,Cash,3327.41,USD,TXN64700284,Checking,In-Store,Howardborough,1082,3,22:13:11,Completed
2021-02-09,Groceries at Target,Groceries,255.31,Credit,Grocery shopping,Target,Cash,2722.37,USD,TXN12612090,Savings,In-Store,New Tannerville,1063,2,05:13:29,Completed
2021-12-07,McDonald's Meal,Food & Dining,13.920386048838786,Credit,Lunch at McDonald's,McDonalds,Debit Card,3226.89,USD,TXN90177135,Checking,Online,East Sallybury,1006,3,00:39:54,Completed
2022-06-09,Uber Ride,Transport,230.21,Credit,Ride fare,Uber,Debit Card,7761.86,USD,TXN19444216,Savings,One-Time,Port Tammy,1056,2,13:25:47,Completed
2022-10-10,Amazon Purchase,Shopping,684.96,Debit,Online shopping,Amazon,Credit Card,3784.33,USD,TXN39622623,Credit,Recurring,Lauramouth,1074,4,06:32:09,Completed
2020-06-30,Uber Ride,Transport,10.722772250679531,Credit,Ride fare,Uber,Debit Card,999.79,USD,TXN41272037,Checking,One-Time,West Donald,1079,4,14:59:25,Refunded
2022-09-11,Groceries at Walmart,Groceries,840.12,Credit,Grocery shopping,Walmart,Credit Card,9098.14,USD,TXN12512937,Checking,In-Store,Bryanside,1013,4,13:01:22,Completed
2022-08-21,Groceries at Target,Groceries,457.0,Credit,Grocery shopping,Target,Mobile Payment,1116.58,USD,TXN31653873,Checking,Online,West Corey,1007,4,13:47:46,Completed
2021-02-13,Groceries at Target,Groceries,528.88,Credit,Grocery shopping,Target,Debit Card,1838.56,USD,TXN86280420,Credit,Recurring,Port Audreyside,1003,4,14:48:51,Completed
2020-05-27,Uber Ride,Transport,527.39,Credit,Ride fare,Uber,Debit Card,5478.15,USD,TXN31175076,Checking,In-Store,Seanfurt,1020,3,02:25:35,Completed
2020-10-31,Amazon Purchase,Shopping,121.54,Debit,Online shopping,Amazon,Debit Card,8107.72,USD,TXN13802381,Savings,Online,,1020,4,23:38:01,Pending
2022-08-21,Uber Ride,Transport,684.04,Credit,Ride fare,Uber,Cash,301.18,USD,TXN98624426,Savings,Online,Aimeebury,1067,4,14:56:30,Pending
2021-10-10,Amazon Purchase,Shopping,742.31,Credit,Online shopping,Amazon,Debit Card,6956.03,USD,TXN98402621,Credit,Online,West Corey,1067,3,14:37:15,Completed
2021-05-30,Amazon Purchase,Shopping,948.05,Debit,Utility bill payment,,Bank Transfer,4062.21,USD,TXN15284021,Credit,One-Time,Port Tammy,1038,4,18:05:18,Completed
2020-12-22,Uber Ride,Transport,869.95,Credit,Ride fare,Uber,Mobile Payment,9326.75,USD,TXN64560655,Savings,Recurring,Ramoshaven,1089,2,07:08:58,Completed
2020-04-01,Lyft Ride,Transport,206.49,Credit,Commute fare,Lyft,Mobile Payment,1988.25,USD,TXN80208228,Credit,One-Time,Cabreraville,1023,2,23:58:59,Completed
2022-02-23,Electricity Bill,Utilities,588.17,Credit,Gift purchase,,,526.05,USD,TXN13058639,Savings,In-Store,,1058,3,03:00:45,Completed
2020-09-14,Gas Station,Transport,977.61,Debit,Doctor visit,,Credit Card,6778.49,USD,TXN25924555,Savings,One-Time,South Christopherville,1047,1,20:13:34,Completed
2022-07-10,Amazon Purchase,Shopping,513.66,Credit,Online shopping,Amazon,Bank Transfer,662.7,USD,TXN94393827,Savings,Online,Rileymouth,1069,5,23:50:17,Completed
2022-12-28,Netflix Subscription,Entertainment,159.04,Debit,Movie night,Netflix,Cash,4165.54,USD,TXN34413514,Savings,In-Store,Meganbury,1052,4,03:46:42,Pending
